customer_id,subscription_plan,region,device_type,usage_hours_per_week,support_tickets,customer_lifetime_month,monthly_fee,total_revenue,churn_flag,subscription_status,cancellation_reason
4994,Enterprise,South America,Mobile,3,0.0,23,150,3450,0,Active,
4995,Basic,Asia,Tablet,19,1.0,31,25,775,0,Active,
4996,Premium,Europe,Desktop,18,2.0,29,90,2610,0,Active,
4997,Premium,South America,Tablet,10,2.0,1,90,90,0,Active,
4998,Enterprise,South America,Tablet,10,0.0,10,150,1500,0,Active,
4999,Premium,Asia,Mobile,6,0.0,4,90,360,0,Active,
5000,Enterprise,Europe,Desktop,3,3.0,31,150,4650,1,Cancelled,Too Expensive
5001,Basic,South America,Tablet,12,1.0,4,25,100,0,Active,
5002,Enterprise,North America,Desktop,0,3.0,29,150,4350,0,Active,
5003,Premium,Asia,Desktop,3,3.0,9,90,810,1,Cancelled,Other
5004,Premium,Asia,Desktop,11,3.0,15,90,1350,1,Cancelled,Too Expensive
5005,Enterprise,South America,Tablet,13,0.0,3,150,450,0,Active,
5006,Enterprise,Europe,Mobile,0,1.0,15,150,2250,1,Cancelled,Low Usage
5007,Enterprise,South America,Mobile,12,0.0,11,150,1650,0,Active,
5008,Standard,,Tablet,0,3.0,6,50,300,1,Cancelled,Better Alternative
5009,Premium,South America,Unknown,3,0.0,7,90,630,1,Cancelled,Too Expensive
5010,Premium,,Desktop,12,2.0,4,90,360,0,Active,
5011,Standard,North America,Desktop,17,0.0,21,50,1050,0,Active,
5012,Enterprise,Asia,Mobile,5,4.0,1,150,150,0,Active,
5013,Basic,Asia,Tablet,8,3.0,23,25,575,1,Cancelled,Low Usage
5014,Enterprise,Europe,Tablet,0,2.0,13,150,1950,0,Active,
5015,Enterprise,South America,Unknown,10,0.0,28,150,4200,0,Active,
5016,Standard,North America,Unknown,7,2.0,29,50,1450,0,Active,
5017,Premium,,Mobile,14,0.0,18,90,1620,0,Active,
5018,Enterprise,Europe,Unknown,18,0.0,23,150,3450,0,Active,
5019,Premium,North America,Unknown,1,4.0,28,90,2520,1,Cancelled,Too Expensive
5020,Basic,North America,Tablet,11,4.0,9,25,225,0,Active,
5021,Premium,,Tablet,3,4.0,6,90,540,1,Cancelled,Better Alternative
5022,Basic,,Unknown,10,1.0,16,25,400,0,Active,
5023,Basic,Asia,Mobile,16,1.0,1,25,25,0,Active,
5024,Enterprise,South America,Unknown,4,2.0,22,150,3300,0,Active,
5025,Premium,Europe,Mobile,0,0.0,23,90,2070,0,Active,
5026,Enterprise,South America,Unknown,0,0.0,21,150,3150,0,Active,
5027,Standard,Europe,Tablet,8,3.0,31,50,1550,1,Cancelled,Better Alternative
5028,Basic,North America,Tablet,14,0.0,28,25,700,0,Active,
5029,Enterprise,,Mobile,11,1.0,27,150,4050,0,Active,
5030,Standard,,Unknown,7,2.0,13,50,650,0,Active,
5031,Enterprise,North America,Unknown,7,3.0,32,150,4800,1,Cancelled,Better Alternative
5032,Premium,North America,Mobile,8,4.0,7,90,630,0,Active,
5033,Premium,Europe,Unknown,15,4.0,33,90,2970,0,Active,
5034,Premium,North America,Desktop,13,1.0,13,90,1170,0,Active,
5035,Premium,Europe,Tablet,2,2.0,32,90,2880,0,Active,
5036,Basic,South America,Tablet,17,0.0,7,25,175,0,Active,
5037,Standard,,Mobile,4,0.0,12,50,600,1,Cancelled,Better Alternative
5038,Standard,,Unknown,11,1.0,15,50,750,0,Active,
5039,Premium,,Mobile,18,0.0,21,90,1890,0,Active,
5040,Basic,South America,Desktop,16,0.0,12,25,300,0,Active,
5041,Premium,South America,Unknown,6,0.0,13,90,1170,0,Active,
5042,Basic,Asia,Desktop,11,3.0,2,25,50,0,Active,
5043,Premium,Europe,Mobile,8,0.0,29,90,2610,0,Active,
5044,Basic,Europe,Tablet,7,3.0,29,25,725,0,Active,
5045,Basic,Asia,Desktop,14,0.0,7,25,175,0,Active,
5046,Enterprise,,Unknown,1,2.0,30,150,4500,0,Active,
5047,Premium,Europe,Mobile,8,1.0,23,90,2070,0,Active,
5048,Standard,Europe,Mobile,1,0.0,28,50,1400,0,Active,
5049,Enterprise,,Mobile,18,2.0,23,150,3450,0,Active,
5050,Basic,North America,Tablet,6,2.0,29,25,725,0,Active,
5051,Premium,North America,Mobile,10,0.0,4,90,360,0,Active,
5052,Enterprise,Asia,Mobile,12,4.0,20,150,3000,0,Active,
5053,Premium,South America,Tablet,1,0.0,5,90,450,0,Active,
5054,Basic,Europe,Mobile,7,4.0,11,25,275,0,Active,
5055,Enterprise,Europe,Mobile,15,3.0,2,150,300,0,Active,
5056,Basic,Asia,Desktop,4,2.0,24,25,600,1,Cancelled,Technical Issues
5057,Basic,Asia,Mobile,15,1.0,33,25,825,0,Active,
5058,Basic,Europe,Tablet,16,1.0,22,25,550,0,Active,
5059,Premium,,Desktop,18,2.0,6,90,540,0,Active,
5060,Standard,,Mobile,14,4.0,24,50,1200,0,Active,
5061,Basic,South America,Tablet,19,0.0,29,25,725,0,Active,
5062,Standard,Europe,Unknown,17,2.0,32,50,1600,0,Active,
5063,Basic,Europe,Mobile,8,3.0,30,25,750,0,Active,
5064,Enterprise,Europe,Unknown,9,2.0,3,150,450,0,Active,
5065,Enterprise,Europe,Desktop,17,0.0,25,150,3750,0,Active,
5066,Standard,Asia,Tablet,17,4.0,28,50,1400,0,Active,
5067,Enterprise,North America,Desktop,14,0.0,15,150,2250,0,Active,
5068,Basic,Europe,Unknown,11,0.0,17,25,425,0,Active,
5069,Standard,North America,Unknown,11,2.0,2,50,100,0,Active,
5070,Premium,,Unknown,8,0.0,27,90,2430,0,Active,
5071,Basic,South America,Tablet,5,2.0,14,25,350,0,Active,
5072,Basic,,Unknown,15,0.0,32,25,800,0,Active,
5073,Basic,Europe,Unknown,8,1.0,12,25,300,0,Active,
5074,Premium,,Tablet,19,0.0,23,90,2070,0,Active,
5075,Basic,Asia,Unknown,1,0.0,16,25,400,0,Active,
5076,Enterprise,North America,Mobile,17,2.0,2,150,300,0,Active,
5077,Standard,Europe,Unknown,16,1.0,7,50,350,0,Active,
5078,Basic,Asia,Tablet,6,0.0,21,25,525,0,Active,
5079,Standard,North America,Unknown,18,1.0,31,50,1550,0,Active,
5080,Enterprise,Asia,Tablet,3,4.0,23,150,3450,1,Cancelled,Technical Issues
5081,Premium,,Unknown,19,3.0,25,90,2250,0,Active,
5082,Basic,Europe,Mobile,7,0.0,35,25,875,0,Active,
5083,Basic,,Tablet,4,2.0,35,25,875,0,Active,
5084,Premium,South America,Tablet,17,0.0,7,90,630,0,Active,
5085,Basic,Europe,Tablet,3,4.0,5,25,125,1,Cancelled,Too Expensive
5086,Basic,,Tablet,12,1.0,32,25,800,0,Active,
5087,Standard,Europe,Unknown,12,3.0,5,50,250,0,Active,
5088,Premium,North America,Unknown,10,0.0,25,90,2250,0,Active,
5089,Basic,Europe,Mobile,11,0.0,31,25,775,0,Active,
5090,Premium,Europe,Mobile,16,3.0,20,90,1800,0,Active,
5091,Enterprise,North America,Unknown,5,4.0,22,150,3300,0,Active,
5092,Basic,,Desktop,12,3.0,13,25,325,0,Active,
5093,Basic,Europe,Tablet,12,0.0,2,25,50,0,Active,
5094,Basic,Asia,Unknown,1,4.0,22,25,550,1,Cancelled,Technical Issues
5095,Premium,Europe,Mobile,0,1.0,9,90,810,0,Active,
5096,Premium,,Tablet,17,0.0,2,90,180,0,Active,
5097,Standard,North America,Mobile,9,3.0,32,50,1600,0,Active,
5098,Basic,,Desktop,4,0.0,8,25,200,0,Active,
5099,Standard,South America,Tablet,13,4.0,16,50,800,0,Active,
5100,Basic,Europe,Desktop,1,3.0,33,25,825,1,Cancelled,Other
5101,Standard,Europe,Desktop,2,1.0,11,50,550,0,Active,
5102,Standard,North America,Desktop,0,0.0,32,50,1600,1,Cancelled,Too Expensive
5103,Enterprise,Europe,Unknown,18,2.0,8,150,1200,0,Active,
5104,Standard,Asia,Mobile,10,1.0,32,50,1600,0,Active,
5105,Premium,Asia,Tablet,0,0.0,21,90,1890,1,Cancelled,Too Expensive
5106,Standard,,Unknown,0,2.0,25,50,1250,0,Active,
5107,Basic,North America,Mobile,5,0.0,20,25,500,0,Active,
5108,Standard,South America,Unknown,14,0.0,1,50,50,0,Active,
5109,Basic,,Mobile,8,4.0,21,25,525,0,Active,
5110,Basic,North America,Tablet,5,0.0,7,25,175,0,Active,
5111,Basic,North America,Tablet,14,3.0,25,25,625,0,Active,
5112,Basic,,Tablet,9,3.0,9,25,225,0,Active,
5113,Premium,,Tablet,10,4.0,22,90,1980,1,Cancelled,Other
5114,Premium,Europe,Mobile,6,0.0,2,90,180,0,Active,
5115,Premium,South America,Unknown,0,0.0,19,90,1710,1,Cancelled,Technical Issues
5116,Basic,Asia,Tablet,3,1.0,6,25,150,1,Cancelled,Other
5117,Enterprise,Europe,Tablet,14,2.0,5,150,750,0,Active,
5118,Basic,North America,Tablet,12,4.0,10,25,250,1,Cancelled,Too Expensive
5119,Premium,South America,Desktop,13,0.0,1,90,90,0,Active,
5120,Basic,South America,Tablet,2,0.0,26,25,650,1,Cancelled,Too Expensive
5121,Basic,,Tablet,8,0.0,26,25,650,0,Active,
5122,Enterprise,South America,Mobile,15,2.0,18,150,2700,0,Active,
5123,Basic,South America,Desktop,0,4.0,21,25,525,0,Active,
5124,Basic,North America,Mobile,0,1.0,12,25,300,0,Active,
5125,Enterprise,Europe,Unknown,14,1.0,14,150,2100,0,Active,
5126,Enterprise,South America,Desktop,7,4.0,32,150,4800,0,Active,
5127,Basic,,Mobile,2,3.0,35,25,875,1,Cancelled,Better Alternative
5128,Premium,Europe,Mobile,15,0.0,17,90,1530,0,Active,
5129,Basic,,Unknown,1,1.0,10,25,250,0,Active,
5130,Standard,South America,Unknown,9,3.0,35,50,1750,0,Active,
5131,Standard,Europe,Tablet,1,4.0,16,50,800,1,Cancelled,Better Alternative
5132,Basic,South America,Tablet,0,0.0,6,25,150,1,Cancelled,Low Usage
5133,Basic,North America,Desktop,15,0.0,4,25,100,0,Active,
5134,Basic,Europe,Desktop,13,4.0,9,25,225,0,Active,
5135,Basic,,Unknown,18,0.0,29,25,725,0,Active,
5136,Basic,North America,Desktop,0,4.0,7,25,175,1,Cancelled,Technical Issues
5137,Premium,Asia,Tablet,11,3.0,16,90,1440,0,Active,
5138,Basic,,Unknown,13,0.0,6,25,150,0,Active,
5139,Premium,South America,Mobile,9,3.0,3,90,270,0,Active,
5140,Basic,,Unknown,10,0.0,14,25,350,0,Active,
5141,Basic,Asia,Desktop,12,4.0,14,25,350,0,Active,
5142,Basic,,Tablet,7,0.0,9,25,225,0,Active,
5143,Basic,North America,Tablet,13,4.0,23,25,575,1,Cancelled,Too Expensive
5144,Basic,,Mobile,1,0.0,15,25,375,1,Cancelled,Technical Issues
5145,Premium,Europe,Mobile,17,3.0,7,90,630,0,Active,
5146,Premium,Asia,Unknown,11,2.0,20,90,1800,0,Active,
5147,Basic,,Tablet,14,1.0,19,25,475,0,Active,
5148,Basic,Asia,Mobile,12,3.0,6,25,150,0,Active,
5149,Standard,North America,Mobile,10,4.0,1,50,50,1,Cancelled,Other
5150,Premium,Europe,Unknown,10,4.0,7,90,630,0,Active,
5151,Premium,South America,Unknown,9,0.0,35,90,3150,0,Active,
5152,Standard,,Tablet,0,1.0,25,50,1250,0,Active,
5153,Basic,North America,Desktop,2,0.0,23,25,575,0,Active,
5154,Basic,Asia,Desktop,19,3.0,25,25,625,0,Active,
5155,Basic,Asia,Tablet,7,1.0,11,25,275,0,Active,
5156,Enterprise,North America,Desktop,7,1.0,34,150,5100,0,Active,
5157,Premium,,Tablet,12,3.0,31,90,2790,0,Active,
5158,Enterprise,South America,Tablet,0,0.0,12,150,1800,0,Active,
5159,Premium,,Mobile,13,0.0,9,90,810,0,Active,
5160,Premium,Europe,Desktop,18,0.0,13,90,1170,0,Active,
5161,Enterprise,,Tablet,10,0.0,20,150,3000,0,Active,
5162,Enterprise,Europe,Desktop,0,2.0,21,150,3150,0,Active,
5163,Basic,Asia,Desktop,5,1.0,22,25,550,0,Active,
5164,Enterprise,Europe,Unknown,4,2.0,1,150,150,1,Cancelled,Too Expensive
5165,Basic,South America,Desktop,7,0.0,17,25,425,0,Active,
5166,Basic,North America,Tablet,3,0.0,4,25,100,0,Active,
5167,Basic,Europe,Mobile,18,3.0,6,25,150,0,Active,
5168,Premium,,Desktop,0,1.0,19,90,1710,1,Cancelled,Better Alternative
5169,Premium,Europe,Tablet,0,3.0,30,90,2700,1,Cancelled,Better Alternative
5170,Enterprise,Asia,Unknown,19,4.0,23,150,3450,1,Cancelled,Low Usage
5171,Premium,Europe,Desktop,10,1.0,32,90,2880,0,Active,
5172,Enterprise,South America,Mobile,9,3.0,29,150,4350,0,Active,
5173,Premium,Europe,Desktop,18,0.0,8,90,720,0,Active,
5174,Basic,South America,Tablet,9,2.0,21,25,525,0,Active,
5175,Basic,,Desktop,9,3.0,17,25,425,0,Active,
5176,Enterprise,Asia,Desktop,1,0.0,17,150,2550,0,Active,
5177,Premium,North America,Unknown,8,4.0,21,90,1890,0,Active,
5178,Premium,,Desktop,2,0.0,15,90,1350,1,Cancelled,Better Alternative
5179,Basic,,Mobile,18,4.0,27,25,675,0,Active,
5180,Standard,North America,Desktop,10,0.0,25,50,1250,0,Active,
5181,Enterprise,Europe,Unknown,4,0.0,33,150,4950,0,Active,
5182,Standard,Europe,Tablet,18,2.0,2,50,100,0,Active,
5183,Standard,Europe,Desktop,4,4.0,16,50,800,1,Cancelled,Technical Issues
5184,Enterprise,Asia,Desktop,3,0.0,8,150,1200,1,Cancelled,Other
5185,Premium,,Unknown,13,3.0,16,90,1440,0,Active,
5186,Enterprise,South America,Unknown,17,0.0,7,150,1050,0,Active,
5187,Standard,North America,Unknown,7,0.0,5,50,250,0,Active,
5188,Premium,,Desktop,6,3.0,23,90,2070,0,Active,
5189,Basic,Europe,Mobile,9,0.0,8,25,200,0,Active,
5190,Enterprise,North America,Unknown,6,2.0,3,150,450,0,Active,
5191,Enterprise,South America,Tablet,17,2.0,35,150,5250,0,Active,
5192,Premium,,Desktop,10,1.0,15,90,1350,0,Active,
5193,Basic,,Tablet,5,1.0,30,25,750,0,Active,
5194,Basic,Asia,Tablet,3,3.0,15,25,375,1,Cancelled,Technical Issues
5195,Premium,,Mobile,3,0.0,29,90,2610,0,Active,
5196,Basic,,Tablet,14,4.0,4,25,100,0,Active,
5197,Enterprise,South America,Unknown,12,0.0,34,150,5100,0,Active,
5198,Enterprise,South America,Unknown,4,0.0,23,150,3450,1,Cancelled,Other
5199,Standard,North America,Desktop,12,4.0,35,50,1750,1,Cancelled,Better Alternative
5200,Premium,Europe,Mobile,15,0.0,28,90,2520,0,Active,
5201,Standard,South America,Mobile,11,2.0,31,50,1550,0,Active,
5202,Standard,North America,Tablet,11,3.0,33,50,1650,1,Cancelled,Better Alternative
5203,Basic,,Mobile,2,4.0,18,25,450,0,Active,
5204,Enterprise,North America,Tablet,5,1.0,5,150,750,0,Active,
5205,Standard,North America,Tablet,11,3.0,9,50,450,0,Active,
5206,Basic,North America,Mobile,3,0.0,20,25,500,0,Active,
5207,Premium,North America,Desktop,4,3.0,9,90,810,1,Cancelled,Low Usage
5208,Standard,South America,Tablet,14,4.0,18,50,900,0,Active,
5209,Enterprise,Europe,Unknown,17,0.0,15,150,2250,0,Active,
5210,Standard,North America,Unknown,12,0.0,15,50,750,0,Active,
5211,Premium,Asia,Mobile,11,1.0,14,90,1260,0,Active,
5212,Standard,,Mobile,0,1.0,35,50,1750,0,Active,
5213,Enterprise,,Tablet,0,4.0,20,150,3000,1,Cancelled,Other
5214,Basic,,Tablet,9,0.0,11,25,275,0,Active,
5215,Enterprise,,Unknown,18,1.0,17,150,2550,0,Active,
5216,Basic,,Tablet,8,0.0,25,25,625,0,Active,
5217,Basic,North America,Unknown,5,3.0,29,25,725,1,Cancelled,Too Expensive
5218,Enterprise,Europe,Tablet,0,2.0,23,150,3450,1,Cancelled,Low Usage
5219,Enterprise,Asia,Desktop,5,2.0,9,150,1350,0,Active,
5220,Premium,South America,Desktop,4,2.0,25,90,2250,1,Cancelled,Technical Issues
5221,Standard,Asia,Unknown,1,1.0,23,50,1150,1,Cancelled,Too Expensive
5222,Basic,South America,Desktop,9,4.0,2,25,50,0,Active,
5223,Basic,South America,Desktop,0,2.0,1,25,25,0,Active,
5224,Premium,Asia,Mobile,6,0.0,6,90,540,0,Active,
5225,Premium,North America,Tablet,2,4.0,15,90,1350,1,Cancelled,Technical Issues
5226,Standard,,Mobile,3,2.0,7,50,350,1,Cancelled,Other
5227,Standard,North America,Unknown,0,3.0,2,50,100,1,Cancelled,Low Usage
5228,Enterprise,,Mobile,10,2.0,30,150,4500,0,Active,
5229,Basic,Europe,Unknown,12,4.0,29,25,725,0,Active,
5230,Standard,South America,Desktop,2,1.0,12,50,600,0,Active,
5231,Premium,Asia,Mobile,18,0.0,34,90,3060,0,Active,
5232,Standard,Europe,Desktop,4,3.0,30,50,1500,1,Cancelled,Too Expensive
5233,Basic,,Tablet,0,4.0,35,25,875,1,Cancelled,Technical Issues
5234,Basic,North America,Desktop,16,0.0,2,25,50,0,Active,
5235,Enterprise,Asia,Tablet,11,2.0,3,150,450,0,Active,
5236,Basic,South America,Desktop,13,3.0,12,25,300,0,Active,
5237,Basic,Europe,Mobile,14,1.0,4,25,100,0,Active,
5238,Basic,South America,Mobile,0,0.0,7,25,175,1,Cancelled,Better Alternative
5239,Enterprise,,Desktop,2,2.0,20,150,3000,1,Cancelled,Technical Issues
5240,Premium,South America,Unknown,13,3.0,19,90,1710,0,Active,
5241,Enterprise,North America,Unknown,19,0.0,8,150,1200,0,Active,
5242,Standard,Europe,Tablet,9,4.0,3,50,150,1,Cancelled,Technical Issues
5243,Basic,Europe,Tablet,19,2.0,27,25,675,0,Active,
5244,Standard,North America,Desktop,18,3.0,15,50,750,0,Active,
5245,Premium,South America,Mobile,13,2.0,8,90,720,0,Active,
5246,Standard,North America,Tablet,17,0.0,18,50,900,0,Active,
5247,Enterprise,Asia,Desktop,12,3.0,29,150,4350,0,Active,
5248,Standard,North America,Tablet,13,4.0,3,50,150,0,Active,
5249,Premium,South America,Mobile,0,2.0,9,90,810,0,Active,
5250,Premium,North America,Tablet,12,3.0,10,90,900,0,Active,
5251,Premium,,Desktop,2,0.0,20,90,1800,0,Active,
5252,Enterprise,North America,Tablet,4,1.0,2,150,300,0,Active,
5253,Premium,North America,Unknown,0,0.0,1,90,90,0,Active,
5254,Basic,South America,Tablet,0,3.0,27,25,675,1,Cancelled,Better Alternative
5255,Premium,Asia,Mobile,11,3.0,4,90,360,0,Active,
5256,Standard,Asia,Mobile,1,3.0,32,50,1600,1,Cancelled,Better Alternative
5257,Standard,South America,Mobile,16,2.0,18,50,900,0,Active,
5258,Standard,South America,Mobile,11,0.0,14,50,700,0,Active,
5259,Enterprise,South America,Desktop,17,1.0,15,150,2250,0,Active,
5260,Standard,,Tablet,6,0.0,4,50,200,0,Active,
5261,Enterprise,Europe,Tablet,1,2.0,19,150,2850,0,Active,
5262,Enterprise,North America,Tablet,0,3.0,24,150,3600,1,Cancelled,Technical Issues
5263,Premium,South America,Tablet,2,0.0,30,90,2700,0,Active,
5264,Basic,South America,Desktop,17,3.0,13,25,325,1,Cancelled,Low Usage
5265,Premium,South America,Mobile,11,1.0,11,90,990,0,Active,
5266,Premium,Asia,Tablet,14,0.0,28,90,2520,0,Active,
5267,Enterprise,South America,Tablet,10,2.0,11,150,1650,0,Active,
5268,Enterprise,North America,Mobile,6,0.0,1,150,150,0,Active,
5269,Standard,South America,Unknown,0,0.0,4,50,200,0,Active,
5270,Standard,North America,Unknown,7,3.0,34,50,1700,0,Active,
5271,Premium,,Mobile,16,3.0,12,90,1080,0,Active,
5272,Basic,Europe,Tablet,3,4.0,24,25,600,1,Cancelled,Better Alternative
5273,Basic,Asia,Mobile,11,4.0,32,25,800,0,Active,
5274,Standard,North America,Tablet,19,0.0,19,50,950,0,Active,
5275,Basic,,Tablet,5,4.0,29,25,725,0,Active,
5276,Standard,Europe,Unknown,11,0.0,29,50,1450,0,Active,
5277,Enterprise,Europe,Unknown,8,1.0,19,150,2850,0,Active,
5278,Premium,Europe,Tablet,14,0.0,20,90,1800,0,Active,
5279,Basic,North America,Tablet,2,0.0,3,25,75,0,Active,
5280,Premium,,Tablet,14,0.0,5,90,450,0,Active,
5281,Standard,South America,Unknown,14,4.0,23,50,1150,0,Active,
5282,Standard,,Tablet,18,4.0,5,50,250,0,Active,
5283,Premium,,Mobile,2,1.0,30,90,2700,1,Cancelled,Low Usage
5284,Standard,,Desktop,11,0.0,32,50,1600,0,Active,
5285,Basic,North America,Desktop,15,1.0,24,25,600,0,Active,
5286,Basic,North America,Tablet,1,0.0,35,25,875,1,Cancelled,Other
5287,Standard,North America,Mobile,0,2.0,32,50,1600,0,Active,
5288,Standard,,Tablet,13,0.0,22,50,1100,0,Active,
5289,Basic,North America,Mobile,17,0.0,21,25,525,0,Active,
5290,Standard,Europe,Unknown,6,1.0,28,50,1400,0,Active,
5291,Standard,North America,Unknown,8,4.0,34,50,1700,0,Active,
5292,Premium,Asia,Tablet,1,0.0,16,90,1440,0,Active,
5293,Basic,North America,Unknown,3,2.0,11,25,275,1,Cancelled,Technical Issues
5294,Basic,North America,Tablet,8,0.0,33,25,825,0,Active,
5295,Premium,North America,Desktop,19,0.0,19,90,1710,0,Active,
5296,Basic,North America,Mobile,0,4.0,28,25,700,0,Active,
5297,Standard,Asia,Mobile,16,2.0,29,50,1450,0,Active,
5298,Standard,South America,Desktop,13,2.0,3,50,150,0,Active,
5299,Premium,North America,Desktop,9,1.0,18,90,1620,0,Active,
5300,Standard,Europe,Desktop,1,3.0,18,50,900,1,Cancelled,Low Usage
5301,Enterprise,Asia,Desktop,1,4.0,12,150,1800,1,Cancelled,Low Usage
5302,Premium,South America,Unknown,16,3.0,18,90,1620,0,Active,
5303,Basic,North America,Mobile,8,4.0,32,25,800,0,Active,
5304,Premium,South America,Mobile,8,0.0,19,90,1710,0,Active,
5305,Basic,Europe,Desktop,3,3.0,4,25,100,1,Cancelled,Too Expensive
5306,Premium,Asia,Tablet,2,0.0,11,90,990,1,Cancelled,Too Expensive
5307,Standard,Asia,Tablet,6,0.0,3,50,150,0,Active,
5308,Standard,South America,Tablet,15,0.0,27,50,1350,0,Active,
5309,Enterprise,North America,Tablet,12,2.0,16,150,2400,0,Active,
5310,Enterprise,,Unknown,0,1.0,18,150,2700,1,Cancelled,Other
5311,Enterprise,Asia,Mobile,0,4.0,30,150,4500,1,Cancelled,Too Expensive
5312,Basic,,Mobile,5,1.0,24,25,600,0,Active,
5313,Enterprise,Asia,Mobile,1,4.0,6,150,900,1,Cancelled,Other
5314,Basic,North America,Tablet,0,0.0,34,25,850,1,Cancelled,Better Alternative
5315,Enterprise,North America,Desktop,7,2.0,12,150,1800,0,Active,
5316,Basic,Asia,Tablet,15,2.0,23,25,575,0,Active,
5317,Premium,South America,Mobile,19,2.0,15,90,1350,0,Active,
5318,Premium,North America,Tablet,0,2.0,16,90,1440,1,Cancelled,Low Usage
5319,Standard,North America,Desktop,0,2.0,14,50,700,1,Cancelled,Technical Issues
5320,Basic,Europe,Desktop,0,0.0,15,25,375,0,Active,
5321,Basic,North America,Tablet,5,1.0,12,25,300,0,Active,
5322,Standard,Europe,Mobile,12,0.0,35,50,1750,0,Active,
5323,Premium,North America,Unknown,3,3.0,25,90,2250,0,Active,
5324,Basic,North America,Mobile,1,1.0,14,25,350,0,Active,
5325,Enterprise,South America,Unknown,9,0.0,2,150,300,0,Active,
5326,Basic,South America,Mobile,7,3.0,18,25,450,0,Active,
5327,Premium,North America,Tablet,10,0.0,35,90,3150,0,Active,
5328,Standard,Asia,Unknown,18,4.0,9,50,450,0,Active,
5329,Basic,Asia,Mobile,13,0.0,11,25,275,0,Active,
5330,Basic,North America,Tablet,19,0.0,26,25,650,0,Active,
5331,Basic,Asia,Mobile,8,0.0,3,25,75,0,Active,
5332,Enterprise,North America,Desktop,17,4.0,5,150,750,0,Active,
5333,Standard,South America,Desktop,19,3.0,32,50,1600,1,Cancelled,Too Expensive
5334,Basic,,Mobile,17,2.0,10,25,250,0,Active,
5335,Premium,Europe,Tablet,17,4.0,6,90,540,1,Cancelled,Low Usage
5336,Standard,Asia,Mobile,15,4.0,11,50,550,0,Active,
5337,Premium,Asia,Tablet,1,0.0,17,90,1530,0,Active,
5338,Basic,South America,Unknown,4,4.0,2,25,50,1,Cancelled,Better Alternative
5339,Standard,Asia,Desktop,0,1.0,24,50,1200,0,Active,
5340,Premium,North America,Unknown,13,2.0,5,90,450,0,Active,
5341,Enterprise,North America,Tablet,0,0.0,21,150,3150,1,Cancelled,Other
5342,Enterprise,,Mobile,19,3.0,6,150,900,1,Cancelled,Other
5343,Basic,,Desktop,0,3.0,4,25,100,1,Cancelled,Too Expensive
5344,Standard,,Tablet,16,3.0,9,50,450,0,Active,
5345,Basic,North America,Tablet,14,3.0,5,25,125,0,Active,
5346,Standard,,Desktop,11,3.0,4,50,200,0,Active,
5347,Enterprise,,Mobile,1,0.0,9,150,1350,1,Cancelled,Better Alternative
5348,Premium,North America,Desktop,18,1.0,18,90,1620,0,Active,
5349,Basic,South America,Mobile,13,1.0,16,25,400,0,Active,
5350,Basic,Asia,Mobile,10,3.0,2,25,50,0,Active,
5351,Basic,Europe,Tablet,0,1.0,29,25,725,0,Active,
5352,Basic,North America,Mobile,10,2.0,12,25,300,0,Active,
5353,Basic,North America,Mobile,5,1.0,34,25,850,0,Active,
5354,Basic,Europe,Desktop,1,4.0,35,25,875,1,Cancelled,Too Expensive
5355,Basic,Europe,Desktop,0,3.0,6,25,150,1,Cancelled,Other
5356,Basic,,Mobile,0,4.0,20,25,500,1,Cancelled,Low Usage
5357,Basic,Europe,Tablet,0,4.0,16,25,400,0,Active,
5358,Basic,Asia,Desktop,16,3.0,8,25,200,0,Active,
5359,Enterprise,Asia,Unknown,7,0.0,22,150,3300,0,Active,
5360,Basic,Asia,Tablet,12,0.0,5,25,125,0,Active,
5361,Standard,Asia,Desktop,7,0.0,5,50,250,0,Active,
5362,Premium,Asia,Desktop,17,1.0,11,90,990,0,Active,
5363,Basic,,Unknown,6,0.0,19,25,475,0,Active,
5364,Basic,North America,Mobile,8,2.0,17,25,425,0,Active,
5365,Premium,Europe,Desktop,1,0.0,18,90,1620,0,Active,
5366,Enterprise,North America,Unknown,6,0.0,9,150,1350,0,Active,
5367,Premium,Europe,Unknown,9,0.0,17,90,1530,0,Active,
5368,Basic,,Desktop,15,2.0,33,25,825,0,Active,
5369,Premium,,Tablet,3,0.0,20,90,1800,0,Active,
5370,Basic,South America,Desktop,12,3.0,18,25,450,1,Cancelled,Other
5371,Premium,South America,Unknown,2,1.0,24,90,2160,0,Active,
5372,Standard,,Desktop,6,0.0,13,50,650,0,Active,
5373,Basic,,Tablet,6,0.0,28,25,700,0,Active,
5374,Premium,Europe,Mobile,7,3.0,3,90,270,0,Active,
5375,Basic,,Mobile,18,0.0,11,25,275,0,Active,
5376,Basic,North America,Desktop,6,4.0,21,25,525,1,Cancelled,Too Expensive
5377,Basic,Europe,Desktop,10,0.0,2,25,50,0,Active,
5378,Enterprise,,Unknown,11,1.0,6,150,900,0,Active,
5379,Standard,Europe,Tablet,3,1.0,5,50,250,0,Active,
5380,Enterprise,Europe,Unknown,9,3.0,32,150,4800,0,Active,
5381,Standard,Asia,Unknown,7,3.0,11,50,550,0,Active,
5382,Premium,South America,Mobile,3,3.0,17,90,1530,1,Cancelled,Too Expensive
5383,Basic,Europe,Unknown,7,1.0,14,25,350,0,Active,
5384,Premium,Europe,Unknown,10,0.0,2,90,180,0,Active,
