customer_id,subscription_plan,region,device_type,usage_hours_per_week,support_tickets,customer_lifetime_month,monthly_fee,total_revenue,churn_flag,subscription_status,cancellation_reason
5701,Basic,South America,Tablet,12,3.0,35,25,875,0,Active,None
5702,Premium,South America,Mobile,3,0.0,22,90,1980,0,Active,None
5703,Premium,North America,Mobile,4,4.0,26,90,2340,1,Cancelled,Other
5704,enterprise,Europe,Mobile,4,0.0,34,150,5100,0,Active,None
5705,basic,Europe,Mobile,16,4.0,7,25,175,0,Active,None
5706,Premium,Asia,Desktop,-1,1.0,30,90,2700,0,Active,None
5707,basic,Asia,Tablet,5,0.0,25,25,625,0,Active,None
5708,enterprise,NA,Mobile,15,3.0,9,150,1350,0,Active,None
5709,basic,South America,Tablet,9,,27,25,675,0,Active,None
5710,Basic,North America,Tablet,3,1.0,1,25,25,0,Active,None
5711,Premium,North America,,16,,33,90,2970,0,Active,None
5712,basic,Europe,Tablet,17,1.0,8,25,200,0,Active,None
5713,STANDARD,North America,Desktop,11,3.0,32,50,1600,0,Active,None
5714,basic,Europe,Desktop,15,1.0,19,25,475,0,Active,None
5715,Premium,South America,Mobile,-2,0.0,22,90,1980,1,Cancelled,Low Usage
5716,enterprise,North America,Tablet,8,2.0,26,150,3900,0,Active,None
5717,enterprise,Europe,Desktop,4,2.0,3,150,450,1,Cancelled,Technical Issues
5718,Premium,South America,Desktop,19,4.0,9,90,810,0,Active,None
5719,Basic,South America,Desktop,19,4.0,35,25,875,0,Active,None
5720,Basic,Europe,Mobile,4,0.0,7,25,175,1,Cancelled,Technical Issues
5721,enterprise,Europe,Desktop,9,3.0,15,150,2250,0,Active,None
5722,enterprise,NA,Tablet,-3,0.0,4,150,600,0,Active,None
5723,Premium,South America,Desktop,6,4.0,28,90,2520,0,Active,None
5724,Basic,Europe,Desktop,17,1.0,9,25,225,0,Active,None
5725,enterprise,South America,Mobile,5,,35,150,5250,0,Active,None
5726,Basic,North America,Tablet,-2,0.0,25,25,625,0,Active,None
5727,enterprise,Asia,Desktop,15,0.0,9,150,1350,0,Active,None
5728,basic,Asia,Tablet,18,3.0,33,25,825,0,Active,None
5729,STANDARD,Europe,Tablet,10,4.0,17,50,850,1,Cancelled,Technical Issues
5730,basic,Europe,Desktop,6,0.0,12,25,300,0,Active,None
5731,enterprise,South America,Mobile,6,1.0,9,150,1350,0,Active,None
5732,STANDARD,Europe,Tablet,4,,5,50,250,0,Active,None
5733,STANDARD,South America,,10,1.0,26,50,1300,0,Active,None
5734,enterprise,Europe,Desktop,9,2.0,19,150,2850,0,Active,None
5735,enterprise,South America,Tablet,2,4.0,35,150,5250,1,Cancelled,Low Usage
5736,Basic,Europe,Tablet,17,1.0,2,25,50,0,Active,None
5737,enterprise,NA,Tablet,9,3.0,7,150,1050,0,Active,None
5738,Premium,South America,Desktop,-1,,9,90,810,0,Active,None
5739,enterprise,NA,,16,4.0,22,150,3300,0,Active,None
5740,Premium,NA,Tablet,9,1.0,33,90,2970,0,Active,None
5741,enterprise,NA,Tablet,19,0.0,16,150,2400,0,Active,None
5742,Basic,NA,Mobile,19,4.0,24,25,600,0,Active,None
5743,Premium,North America,Desktop,15,1.0,8,90,720,0,Active,None
5744,basic,Asia,Desktop,12,0.0,30,25,750,0,Active,None
5745,Premium,North America,Tablet,0,2.0,26,90,2340,0,Active,None
5746,Basic,Europe,Mobile,-1,,35,25,875,0,Active,None
5747,Premium,Europe,Tablet,11,4.0,17,90,1530,0,Active,None
5748,enterprise,Asia,Tablet,11,4.0,10,150,1500,0,Active,None
5749,enterprise,Asia,Desktop,14,1.0,17,150,2550,0,Active,None
5750,Basic,Asia,Mobile,18,2.0,7,25,175,0,Active,None
5751,STANDARD,NA,Tablet,3,3.0,2,50,100,1,Cancelled,Low Usage
5752,enterprise,North America,Desktop,16,1.0,11,150,1650,0,Active,None
5753,basic,Europe,Tablet,1,1.0,3,25,75,0,Active,None
5754,Basic,North America,Tablet,4,3.0,20,25,500,1,Cancelled,Better Alternative
5755,Premium,North America,Mobile,19,3.0,13,90,1170,0,Active,None
5756,Premium,North America,Mobile,6,3.0,23,90,2070,0,Active,None
5757,basic,Asia,Mobile,-3,,17,25,425,1,Cancelled,Too Expensive
5758,enterprise,Asia,Tablet,7,3.0,29,150,4350,0,Active,None
5759,Basic,Europe,,-1,3.0,32,25,800,1,Cancelled,Low Usage
5760,basic,Europe,Mobile,17,0.0,35,25,875,0,Active,None
5761,enterprise,Europe,,-1,0.0,35,150,5250,1,Cancelled,Other
5762,Basic,North America,,11,3.0,34,25,850,0,Active,None
5763,Premium,Asia,,13,,21,90,1890,0,Active,None
5764,Basic,NA,Desktop,14,,16,25,400,0,Active,None
5765,STANDARD,North America,Tablet,4,2.0,23,50,1150,0,Active,None
5766,Basic,South America,Mobile,19,,11,25,275,0,Active,None
5767,STANDARD,North America,Tablet,9,2.0,14,50,700,0,Active,None
5768,Basic,Asia,Tablet,6,3.0,3,25,75,0,Active,None
5769,STANDARD,South America,Desktop,-1,,7,50,350,1,Cancelled,Technical Issues
5770,Premium,North America,Desktop,16,0.0,11,90,990,0,Active,None
5771,enterprise,Asia,Desktop,10,2.0,33,150,4950,0,Active,None
5772,STANDARD,Asia,Tablet,9,0.0,19,50,950,0,Active,None
5773,STANDARD,NA,,-1,1.0,23,50,1150,1,Cancelled,Better Alternative
5774,Premium,North America,Tablet,9,0.0,23,90,2070,0,Active,None
5775,STANDARD,Asia,Desktop,16,3.0,29,50,1450,0,Active,None
5776,basic,Europe,Tablet,19,,6,25,150,0,Active,None
5777,Premium,Asia,Desktop,5,,5,90,450,0,Active,None
5778,basic,NA,Desktop,12,4.0,32,25,800,0,Active,None
5779,Premium,Asia,Mobile,19,3.0,26,90,2340,0,Active,None
5780,STANDARD,North America,,19,1.0,14,50,700,0,Active,None
5781,basic,North America,Desktop,4,,18,25,450,1,Cancelled,Low Usage
5782,STANDARD,South America,Mobile,8,0.0,21,50,1050,0,Active,None
5783,Premium,North America,,8,2.0,25,90,2250,0,Active,None
5784,STANDARD,South America,Desktop,15,3.0,20,50,1000,0,Active,None
5785,basic,Europe,,13,,24,25,600,0,Active,None
5786,basic,NA,,11,2.0,3,25,75,0,Active,None
5787,STANDARD,Europe,Tablet,18,0.0,22,50,1100,0,Active,None
5788,Basic,South America,Mobile,14,,8,25,200,0,Active,None
5789,Premium,Asia,,3,1.0,29,90,2610,0,Active,None
5790,Premium,Asia,Tablet,9,3.0,7,90,630,1,Cancelled,Technical Issues
5791,STANDARD,Europe,,15,2.0,6,50,300,0,Active,None
5792,Basic,Asia,Tablet,12,,6,25,150,0,Active,None
5793,basic,South America,Desktop,7,3.0,12,25,300,1,Cancelled,Better Alternative
5794,enterprise,NA,Desktop,1,,22,150,3300,0,Active,None
5795,enterprise,North America,Tablet,-2,3.0,26,150,3900,1,Cancelled,Too Expensive
5796,STANDARD,South America,Desktop,-3,2.0,25,50,1250,1,Cancelled,Technical Issues
5797,Basic,South America,Desktop,12,1.0,19,25,475,0,Active,None
5798,Basic,North America,Desktop,1,3.0,35,25,875,1,Cancelled,Low Usage
5799,Premium,North America,,3,1.0,13,90,1170,0,Active,None
5800,basic,NA,Tablet,5,1.0,25,25,625,0,Active,None
5801,Basic,NA,Mobile,0,0.0,32,25,800,0,Active,None
5802,enterprise,NA,Mobile,15,,30,150,4500,0,Active,None
5803,basic,Asia,Tablet,16,2.0,21,25,525,0,Active,None
5804,basic,South America,,11,0.0,8,25,200,0,Active,None
5805,STANDARD,North America,Desktop,3,4.0,7,50,350,0,Active,None
5806,Basic,South America,Desktop,14,,3,25,75,0,Active,None
5807,STANDARD,South America,,1,0.0,3,50,150,0,Active,None
5808,Basic,NA,Mobile,17,3.0,18,25,450,0,Active,None
5809,Premium,NA,Tablet,9,3.0,9,90,810,1,Cancelled,Low Usage
5810,STANDARD,South America,Tablet,-1,3.0,24,50,1200,1,Cancelled,Better Alternative
5811,STANDARD,NA,,2,4.0,7,50,350,0,Active,None
5812,enterprise,Asia,Desktop,8,1.0,33,150,4950,0,Active,None
5813,STANDARD,North America,Desktop,17,3.0,25,50,1250,1,Cancelled,Better Alternative
5814,Basic,South America,Desktop,14,,34,25,850,0,Active,None
5815,enterprise,North America,Tablet,14,,21,150,3150,0,Active,None
5816,STANDARD,Asia,Mobile,0,0.0,18,50,900,0,Active,None
5817,STANDARD,NA,Tablet,16,1.0,33,50,1650,0,Active,None
5818,Premium,Europe,,19,0.0,28,90,2520,0,Active,None
5819,STANDARD,Asia,Tablet,10,0.0,25,50,1250,0,Active,None
5820,basic,Europe,,10,3.0,14,25,350,0,Active,None
5821,enterprise,North America,Tablet,-3,0.0,20,150,3000,0,Active,None
5822,basic,South America,Mobile,7,4.0,20,25,500,0,Active,None
5823,enterprise,NA,,18,,7,150,1050,0,Active,None
5824,Premium,Asia,Desktop,5,,4,90,360,0,Active,None
5825,STANDARD,NA,Desktop,14,,31,50,1550,0,Active,None
5826,STANDARD,Europe,Tablet,1,1.0,30,50,1500,1,Cancelled,Other
5827,STANDARD,Europe,Tablet,6,3.0,21,50,1050,0,Active,None
5828,enterprise,South America,Mobile,11,3.0,1,150,150,0,Active,None
5829,STANDARD,Europe,Mobile,6,0.0,3,50,150,0,Active,None
5830,basic,South America,Desktop,12,0.0,13,25,325,0,Active,None
5831,STANDARD,Asia,Tablet,0,2.0,7,50,350,1,Cancelled,Too Expensive
5832,Premium,South America,,0,2.0,6,90,540,0,Active,None
5833,basic,Europe,Mobile,4,3.0,6,25,150,1,Cancelled,Low Usage
5834,STANDARD,North America,,2,3.0,34,50,1700,1,Cancelled,Low Usage
5835,STANDARD,South America,,19,0.0,32,50,1600,0,Active,None
5836,Basic,NA,Mobile,7,4.0,16,25,400,0,Active,None
5837,enterprise,North America,Tablet,9,4.0,8,150,1200,0,Active,None
5838,basic,South America,,15,,21,25,525,0,Active,None
5839,Basic,NA,Tablet,7,0.0,11,25,275,0,Active,None
5840,Premium,North America,,-2,2.0,23,90,2070,0,Active,None
5841,enterprise,South America,Tablet,-1,2.0,6,150,900,1,Cancelled,Too Expensive
5842,basic,Asia,Tablet,11,4.0,15,25,375,0,Active,None
5843,STANDARD,NA,Tablet,9,3.0,11,50,550,0,Active,None
5844,basic,Asia,Tablet,6,0.0,27,25,675,0,Active,None
5845,STANDARD,Europe,Mobile,1,,15,50,750,1,Cancelled,Technical Issues
5846,enterprise,South America,,7,,4,150,600,0,Active,None
5847,STANDARD,South America,Tablet,19,3.0,14,50,700,0,Active,None
5848,Premium,NA,Desktop,10,2.0,10,90,900,0,Active,None
5849,STANDARD,South America,,16,4.0,29,50,1450,0,Active,None
5850,Premium,Europe,,11,3.0,12,90,1080,0,Active,None
5851,enterprise,South America,Tablet,9,2.0,20,150,3000,0,Active,None
5852,enterprise,North America,,-1,2.0,2,150,300,1,Cancelled,Other
5853,basic,Asia,Desktop,5,,20,25,500,0,Active,None
5854,Premium,Europe,Desktop,4,2.0,12,90,1080,1,Cancelled,Better Alternative
5855,Premium,Europe,Desktop,11,3.0,30,90,2700,0,Active,None
5856,Basic,Asia,,19,1.0,18,25,450,0,Active,None
5857,Basic,Asia,,-3,4.0,10,25,250,0,Active,None
5858,Basic,Europe,Tablet,-2,2.0,7,25,175,1,Cancelled,Other
5859,STANDARD,Asia,,5,3.0,5,50,250,0,Active,None
5860,Basic,NA,,17,,29,25,725,0,Active,None
5861,Premium,Asia,Tablet,13,0.0,35,90,3150,0,Active,None
5862,STANDARD,North America,Desktop,5,,12,50,600,0,Active,None
5863,enterprise,North America,Tablet,-3,4.0,10,150,1500,0,Active,None
5864,basic,NA,Mobile,4,0.0,2,25,50,0,Active,None
5865,Basic,Asia,,1,0.0,3,25,75,1,Cancelled,Better Alternative
5866,enterprise,North America,,7,,14,150,2100,0,Active,None
5867,Premium,South America,Mobile,2,3.0,20,90,1800,1,Cancelled,Better Alternative
5868,basic,Asia,Mobile,13,,4,25,100,0,Active,None
5869,enterprise,NA,Mobile,14,1.0,26,150,3900,0,Active,None
5870,basic,Asia,Tablet,19,3.0,15,25,375,0,Active,None
5871,Basic,Europe,Desktop,14,3.0,9,25,225,0,Active,None
5872,Premium,Europe,Tablet,1,4.0,3,90,270,1,Cancelled,Low Usage
5873,basic,North America,Mobile,1,3.0,2,25,50,0,Active,None
5874,enterprise,Europe,Tablet,15,4.0,30,150,4500,0,Active,None
5875,Basic,NA,,9,2.0,17,25,425,0,Active,None
5876,Basic,North America,Tablet,18,4.0,3,25,75,0,Active,None
5877,enterprise,NA,Mobile,3,3.0,9,150,1350,1,Cancelled,Too Expensive
5878,enterprise,NA,,10,2.0,8,150,1200,0,Active,None
5879,basic,Europe,Desktop,4,2.0,9,25,225,0,Active,None
5880,STANDARD,Europe,Tablet,-1,1.0,17,50,850,0,Active,None
5881,Basic,NA,Tablet,0,,24,25,600,0,Active,None
5882,basic,Europe,Mobile,6,3.0,8,25,200,0,Active,None
5883,enterprise,Europe,Desktop,0,0.0,14,150,2100,1,Cancelled,Better Alternative
5884,basic,Europe,,14,,16,25,400,0,Active,None
5885,enterprise,Asia,Mobile,19,3.0,18,150,2700,0,Active,None
5886,Premium,NA,Mobile,8,0.0,24,90,2160,0,Active,None
5887,enterprise,South America,Tablet,16,,27,150,4050,0,Active,None
5888,enterprise,NA,Desktop,16,1.0,28,150,4200,0,Active,None
5889,enterprise,North America,Mobile,11,3.0,7,150,1050,0,Active,None
5890,STANDARD,Europe,Tablet,9,,34,50,1700,0,Active,None
5891,enterprise,Europe,,8,1.0,27,150,4050,0,Active,None
5892,Basic,South America,Mobile,4,0.0,34,25,850,1,Cancelled,Too Expensive
5893,Basic,North America,,18,4.0,19,25,475,1,Cancelled,Better Alternative
5894,basic,Asia,,18,3.0,6,25,150,0,Active,None
5895,STANDARD,NA,Tablet,5,2.0,30,50,1500,0,Active,None
5896,basic,Asia,Desktop,16,2.0,28,25,700,0,Active,None
5897,Basic,North America,,5,1.0,12,25,300,0,Active,None
5898,Basic,South America,Mobile,13,4.0,15,25,375,0,Active,None
5899,Premium,North America,Desktop,-3,2.0,15,90,1350,0,Active,None
5900,enterprise,South America,Desktop,19,2.0,3,150,450,0,Active,None
5901,Basic,Asia,Tablet,2,3.0,1,25,25,1,Cancelled,Too Expensive
5902,basic,Asia,Mobile,3,2.0,7,25,175,1,Cancelled,Other
5903,basic,North America,Mobile,5,0.0,9,25,225,0,Active,None
5904,enterprise,North America,Tablet,6,1.0,1,150,150,0,Active,None
5905,enterprise,Europe,Tablet,0,,5,150,750,0,Active,None
5906,Premium,South America,Desktop,12,2.0,10,90,900,0,Active,None
5907,STANDARD,Europe,,8,3.0,2,50,100,0,Active,None
5908,basic,NA,,5,,23,25,575,0,Active,None
5909,enterprise,NA,,-1,0.0,29,150,4350,0,Active,None
5910,basic,North America,,5,,19,25,475,0,Active,None
5911,enterprise,Asia,Mobile,13,2.0,20,150,3000,0,Active,None
5912,Basic,NA,Mobile,10,1.0,12,25,300,0,Active,None
5913,basic,NA,Tablet,1,1.0,11,25,275,0,Active,None
5914,Basic,Europe,Tablet,17,1.0,35,25,875,0,Active,None
5915,basic,Europe,,-3,2.0,7,25,175,0,Active,None
5916,STANDARD,NA,Tablet,-3,0.0,23,50,1150,0,Active,None
5917,Premium,North America,Mobile,-1,4.0,17,90,1530,1,Cancelled,Technical Issues
5918,Basic,Europe,,5,,2,25,50,0,Active,None
5919,enterprise,NA,,19,1.0,5,150,750,0,Active,None
5920,STANDARD,Asia,Mobile,2,0.0,21,50,1050,1,Cancelled,Other
5921,basic,Europe,Desktop,5,3.0,13,25,325,0,Active,None
5922,Basic,NA,,0,3.0,11,25,275,1,Cancelled,Better Alternative
5923,basic,South America,Tablet,16,0.0,24,25,600,0,Active,None
5924,basic,Europe,Desktop,15,3.0,33,25,825,0,Active,None
5925,basic,South America,Mobile,1,3.0,27,25,675,1,Cancelled,Technical Issues
5926,Premium,Europe,Desktop,1,1.0,35,90,3150,1,Cancelled,Other
5927,Premium,Europe,Desktop,10,2.0,18,90,1620,0,Active,None
5928,enterprise,South America,,6,2.0,21,150,3150,0,Active,None
5929,Basic,North America,Desktop,19,2.0,4,25,100,0,Active,None
5930,STANDARD,NA,Tablet,12,2.0,32,50,1600,0,Active,None
5931,STANDARD,North America,,19,0.0,11,50,550,0,Active,None
5932,STANDARD,North America,Mobile,2,1.0,3,50,150,1,Cancelled,Low Usage
5933,basic,NA,Tablet,16,0.0,21,25,525,0,Active,None
5934,Premium,Asia,,19,,14,90,1260,0,Active,None
5935,Basic,North America,Desktop,10,,6,25,150,0,Active,None
5936,basic,North America,Tablet,14,3.0,29,25,725,0,Active,None
5937,Premium,North America,,5,1.0,31,90,2790,0,Active,None
5938,Premium,Asia,,3,4.0,28,90,2520,1,Cancelled,Too Expensive
5939,Basic,Europe,Mobile,14,2.0,28,25,700,0,Active,None
5940,Basic,South America,,6,,19,25,475,0,Active,None
5941,Basic,South America,Mobile,-2,,3,25,75,0,Active,None
5942,basic,Asia,Desktop,9,3.0,12,25,300,0,Active,None
5943,enterprise,North America,,2,2.0,24,150,3600,0,Active,None
5944,Basic,South America,,19,2.0,12,25,300,0,Active,None
5945,enterprise,Asia,Desktop,5,2.0,24,150,3600,0,Active,None
5946,basic,NA,,16,,1,25,25,0,Active,None
5947,enterprise,South America,,4,4.0,28,150,4200,1,Cancelled,Low Usage
5948,STANDARD,NA,Tablet,6,3.0,16,50,800,0,Active,None
5949,enterprise,North America,Mobile,12,2.0,21,150,3150,0,Active,None
5950,Basic,South America,,11,2.0,30,25,750,0,Active,None
5951,basic,Asia,,9,1.0,34,25,850,0,Active,None
5952,Basic,Europe,Mobile,14,2.0,26,25,650,0,Active,None
5953,STANDARD,South America,Tablet,2,1.0,35,50,1750,1,Cancelled,Other
5954,Basic,South America,Mobile,16,3.0,31,25,775,0,Active,None
5955,Basic,South America,,5,3.0,16,25,400,1,Cancelled,Other
5956,Basic,South America,Desktop,14,3.0,29,25,725,1,Cancelled,Other
5957,Premium,Asia,Desktop,3,1.0,29,90,2610,0,Active,None
5958,STANDARD,Asia,Tablet,19,,9,50,450,0,Active,None
5959,Basic,Europe,Tablet,1,,14,25,350,1,Cancelled,Better Alternative
5960,Basic,Asia,,7,4.0,8,25,200,0,Active,None
5961,Basic,Asia,Tablet,9,4.0,2,25,50,0,Active,None
5962,basic,North America,,-1,,11,25,275,1,Cancelled,Technical Issues
5963,Premium,North America,Desktop,-3,,2,90,180,0,Active,None
5964,basic,NA,Tablet,0,2.0,18,25,450,1,Cancelled,Low Usage
5965,Premium,Europe,,15,3.0,5,90,450,0,Active,None
5966,Basic,North America,Mobile,14,,7,25,175,0,Active,None
5967,STANDARD,Europe,Tablet,2,0.0,23,50,1150,1,Cancelled,Other
5968,enterprise,Europe,,19,,19,150,2850,0,Active,None
5969,enterprise,South America,,6,2.0,19,150,2850,0,Active,None
5970,Basic,Europe,Mobile,3,,19,25,475,1,Cancelled,Low Usage
5971,basic,South America,Desktop,8,4.0,28,25,700,0,Active,None
5972,STANDARD,NA,Mobile,4,4.0,11,50,550,1,Cancelled,Better Alternative
5973,Premium,NA,,9,3.0,11,90,990,0,Active,None
5974,Basic,NA,Mobile,14,1.0,9,25,225,0,Active,None
5975,STANDARD,South America,Mobile,10,2.0,14,50,700,0,Active,None
5976,STANDARD,South America,,7,1.0,34,50,1700,0,Active,None
5977,Premium,NA,Desktop,6,4.0,29,90,2610,0,Active,None
5978,STANDARD,South America,Mobile,2,3.0,21,50,1050,1,Cancelled,Low Usage
5979,basic,Asia,Mobile,9,4.0,5,25,125,0,Active,None
5980,basic,Asia,Tablet,18,3.0,33,25,825,1,Cancelled,Too Expensive
5981,basic,South America,Tablet,6,,9,25,225,0,Active,None
5982,STANDARD,South America,,8,0.0,3,50,150,0,Active,None
5983,basic,North America,,-3,1.0,14,25,350,1,Cancelled,Technical Issues
5984,Premium,North America,,14,2.0,18,90,1620,0,Active,None
5985,STANDARD,Europe,Tablet,9,3.0,12,50,600,1,Cancelled,Low Usage
5986,enterprise,Europe,,0,,23,150,3450,0,Active,None
5987,STANDARD,Europe,Mobile,2,,14,50,700,1,Cancelled,Too Expensive
5988,Premium,NA,Mobile,14,0.0,16,90,1440,0,Active,None
5989,enterprise,Asia,Desktop,1,,20,150,3000,1,Cancelled,Technical Issues
5990,STANDARD,NA,,14,,20,50,1000,0,Active,None
5991,basic,South America,Mobile,1,0.0,15,25,375,0,Active,None
5992,Basic,North America,Mobile,3,1.0,25,25,625,0,Active,None
5993,Basic,South America,Desktop,19,,17,25,425,0,Active,None
5994,basic,South America,Mobile,5,3.0,12,25,300,0,Active,None
5995,Basic,North America,Desktop,-1,2.0,7,25,175,1,Cancelled,Technical Issues
5996,Basic,South America,Desktop,8,2.0,8,25,200,0,Active,None
5997,basic,Europe,Tablet,16,2.0,24,25,600,0,Active,None
5998,basic,North America,Mobile,10,4.0,25,25,625,0,Active,None
5999,STANDARD,South America,Tablet,4,4.0,21,50,1050,0,Active,None
6000,STANDARD,Europe,Mobile,8,3.0,33,50,1650,0,Active,None
6001,basic,Europe,Tablet,3,,10,25,250,0,Active,None
6002,Premium,Asia,Desktop,5,,22,90,1980,0,Active,None
6003,Basic,Europe,Desktop,8,2.0,19,25,475,0,Active,None
6004,STANDARD,NA,Desktop,0,0.0,29,50,1450,0,Active,None
6005,Basic,North America,Desktop,1,,3,25,75,1,Cancelled,Too Expensive
6006,enterprise,North America,Mobile,5,2.0,4,150,600,0,Active,None
6007,basic,North America,,3,3.0,31,25,775,1,Cancelled,Other
6008,Premium,South America,Mobile,10,2.0,6,90,540,0,Active,None
6009,enterprise,South America,Tablet,16,1.0,28,150,4200,0,Active,None
6010,enterprise,NA,Mobile,18,2.0,10,150,1500,0,Active,None
6011,enterprise,Europe,Mobile,13,,12,150,1800,0,Active,None
6012,basic,South America,Tablet,-3,,2,25,50,0,Active,None
6013,STANDARD,Europe,Desktop,11,0.0,3,50,150,0,Active,None
6014,basic,Europe,Tablet,11,3.0,1,25,25,0,Active,None
6015,STANDARD,South America,Tablet,-3,3.0,35,50,1750,1,Cancelled,Technical Issues
6016,enterprise,South America,,11,0.0,24,150,3600,0,Active,None
6017,enterprise,NA,,-2,3.0,34,150,5100,0,Active,None
6018,Premium,Asia,Desktop,0,2.0,20,90,1800,0,Active,None
6019,STANDARD,North America,Tablet,13,3.0,16,50,800,0,Active,None
6020,enterprise,South America,Tablet,12,2.0,30,150,4500,0,Active,None
6021,Basic,South America,Tablet,14,3.0,25,25,625,0,Active,None
6022,Premium,Europe,Mobile,17,,5,90,450,0,Active,None
6023,basic,Asia,,12,2.0,29,25,725,0,Active,None
6024,Premium,South America,,4,2.0,28,90,2520,0,Active,None
6025,Basic,Asia,Desktop,2,,23,25,575,0,Active,None
6026,STANDARD,North America,,18,0.0,32,50,1600,0,Active,None
6027,basic,Europe,,16,0.0,18,25,450,0,Active,None
6028,basic,NA,Desktop,-2,,35,25,875,0,Active,None
6029,STANDARD,North America,Tablet,15,4.0,24,50,1200,0,Active,None
6030,Premium,Asia,Mobile,9,0.0,28,90,2520,0,Active,None
6031,enterprise,Asia,Desktop,18,2.0,21,150,3150,0,Active,None
6032,Premium,North America,,18,2.0,5,90,450,0,Active,None
6033,Basic,Asia,Desktop,17,3.0,26,25,650,0,Active,None
6034,enterprise,NA,,2,3.0,23,150,3450,0,Active,None
6035,Premium,NA,Tablet,2,4.0,33,90,2970,1,Cancelled,Too Expensive
6036,STANDARD,Asia,Tablet,9,2.0,26,50,1300,0,Active,None
6037,Basic,Asia,Tablet,-3,4.0,22,25,550,1,Cancelled,Low Usage
6038,Basic,NA,,18,2.0,20,25,500,0,Active,None
6039,Basic,Asia,Desktop,17,0.0,2,25,50,0,Active,None
6040,enterprise,South America,,5,3.0,18,150,2700,0,Active,None
6041,basic,Europe,Tablet,18,,5,25,125,0,Active,None
6042,enterprise,South America,Tablet,8,,32,150,4800,0,Active,None
6043,Premium,Asia,Tablet,8,4.0,11,90,990,0,Active,None
6044,basic,Asia,,0,1.0,21,25,525,0,Active,None
6045,Premium,Europe,Mobile,15,,22,90,1980,0,Active,None
6046,basic,Asia,Tablet,12,2.0,3,25,75,0,Active,None
6047,enterprise,Europe,Desktop,8,0.0,9,150,1350,0,Active,None
6048,Basic,NA,Tablet,-3,1.0,2,25,50,0,Active,None
6049,STANDARD,Europe,,19,0.0,28,50,1400,0,Active,None
6050,Basic,Europe,Desktop,17,0.0,34,25,850,0,Active,None
6051,enterprise,South America,,0,2.0,10,150,1500,1,Cancelled,Better Alternative
6052,basic,Asia,Mobile,5,0.0,19,25,475,0,Active,None
6053,Basic,NA,Mobile,3,4.0,29,25,725,1,Cancelled,Better Alternative
6054,enterprise,North America,,6,1.0,2,150,300,0,Active,None
6055,Premium,Europe,Tablet,9,0.0,6,90,540,0,Active,None
6056,STANDARD,North America,Desktop,4,,7,50,350,0,Active,None
6057,Basic,Asia,Tablet,16,,8,25,200,0,Active,None
6058,basic,Europe,,6,0.0,19,25,475,0,Active,None
6059,Premium,North America,,6,3.0,10,90,900,0,Active,None
6060,enterprise,South America,Tablet,4,3.0,33,150,4950,0,Active,None
6061,STANDARD,North America,Desktop,16,4.0,27,50,1350,1,Cancelled,Technical Issues
6062,basic,South America,Desktop,11,,29,25,725,0,Active,None
6063,enterprise,NA,Desktop,-3,3.0,19,150,2850,1,Cancelled,Other
6064,enterprise,Asia,Desktop,11,0.0,18,150,2700,0,Active,None
6065,Basic,North America,Desktop,13,,23,25,575,0,Active,None
6066,Basic,Europe,Mobile,9,0.0,1,25,25,0,Active,None
6067,basic,Asia,Mobile,8,1.0,3,25,75,0,Active,None
6068,enterprise,North America,,-1,,10,150,1500,0,Active,None
6069,Basic,Europe,Mobile,19,3.0,7,25,175,0,Active,None
6070,STANDARD,Europe,Desktop,15,2.0,26,50,1300,0,Active,None
6071,STANDARD,Europe,Desktop,1,3.0,16,50,800,1,Cancelled,Low Usage
6072,enterprise,Europe,Desktop,-1,0.0,32,150,4800,0,Active,None
6073,Basic,North America,,17,1.0,12,25,300,0,Active,None
6074,basic,NA,,1,3.0,8,25,200,1,Cancelled,Better Alternative
6075,basic,South America,Tablet,5,1.0,8,25,200,0,Active,None
6076,basic,South America,Mobile,2,3.0,11,25,275,1,Cancelled,Technical Issues
6077,STANDARD,South America,Mobile,12,4.0,33,50,1650,0,Active,None
6078,Basic,NA,Tablet,6,0.0,25,25,625,0,Active,None
6079,Basic,Europe,Tablet,12,0.0,17,25,425,0,Active,None
6080,STANDARD,Europe,Mobile,-1,2.0,31,50,1550,0,Active,None
6081,basic,Asia,Desktop,14,0.0,19,25,475,0,Active,None
6082,basic,South America,Mobile,7,2.0,15,25,375,0,Active,None
6083,enterprise,South America,Desktop,15,0.0,35,150,5250,0,Active,None
6084,Premium,Europe,,19,3.0,2,90,180,0,Active,None
6085,Basic,South America,Mobile,11,3.0,34,25,850,0,Active,None
6086,Basic,Europe,Mobile,7,4.0,25,25,625,0,Active,None
6087,Basic,Europe,,18,3.0,4,25,100,0,Active,None
6088,Premium,Europe,,6,1.0,16,90,1440,0,Active,None
6089,enterprise,North America,,5,3.0,32,150,4800,0,Active,None
6090,Premium,North America,,-1,2.0,15,90,1350,0,Active,None
6091,basic,North America,,19,,14,25,350,0,Active,None
6092,basic,North America,Tablet,5,4.0,15,25,375,0,Active,None
6093,Basic,NA,Tablet,14,,7,25,175,0,Active,None
6094,STANDARD,Asia,,8,,7,50,350,0,Active,None
6095,Basic,Asia,,19,1.0,8,25,200,0,Active,None
6096,STANDARD,Europe,,17,1.0,19,50,950,0,Active,None
6097,Premium,South America,,12,0.0,18,90,1620,0,Active,None
